,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,71,"71 - In the past month, did you pay for a laundromat service?",Yes,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,72,72 - Are there any members of your household that are currently enrolled in a PRIVATE school?,No,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,74,74 - Do you have any accounts with any of these banks?,Metrobank,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,75,75 - Which of the following best describes your current main living place?,Detached house,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,76,76 - Which modes of transport do you use every week? (Choose all that apply),Minivan,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,76,76 - Which modes of transport do you use every week? (Choose all that apply),Personal car,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,76,76 - Which modes of transport do you use every week? (Choose all that apply),"Taxi (Uber, Grab or other)",13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,90,90 - Which of the following generations do you think you belong to?,Millennials (Generation Y),13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,96,96 - Pick five (5) descriptors below that best capture your generation?,Adventurous,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,96,96 - Pick five (5) descriptors below that best capture your generation?,Independent,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,96,96 - Pick five (5) descriptors below that best capture your generation?,Opinionated,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,96,96 - Pick five (5) descriptors below that best capture your generation?,Sociable,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,96,96 - Pick five (5) descriptors below that best capture your generation?,Tech Savvy,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,97,97 - Tell us about your dreams. Which of the following is your top 3 goals to achieve?,Achieving work-life balance,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,97,97 - Tell us about your dreams. Which of the following is your top 3 goals to achieve?,Being able to support my family financially,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,97,97 - Tell us about your dreams. Which of the following is your top 3 goals to achieve?,Having own business,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Challenged,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Excited,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Happy,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Hopeful,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Optimistic,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Proud,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,98,98 - How do you feel about your future?,Scared,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,99,99 - Who are the people that you look up to?,"mommy, daddy",13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,101,101 - Do you use any of the following FACE makeup?,BB Cream,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,101,101 - Do you use any of the following FACE makeup?,Blush,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,101,101 - Do you use any of the following FACE makeup?,Concealer,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,101,101 - Do you use any of the following FACE makeup?,Powder foundation,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,101,101 - Do you use any of the following FACE makeup?,Pressed powder,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,102,102 - Do you use any of the following LIP makeup?,Lip balm,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,102,102 - Do you use any of the following LIP makeup?,Lip gloss,13/09/2017
